username,date,rawContent,friendsCount,followersCount,replyCount,retweetCount,quoteCount,id,fullName,name,type,country,countryCode,outlinks,userLocation,track_uri,lyrics,unique_words
tenn1sh2,2022-01-30T15:59:38+00:00,@ComfortFrequenC #tennishu 🙏🏾🙏🏾🙏🏾 https://t.co/gPJQZrDwpw,1738,1532,1,0,0,fbd6d2f5a4e4a15e,"California, USA",California,admin,United States,US,https://open.spotify.com/track/7fTCYrDF6wLi0nikF9zJnW?si=GXBxATLLSL-PwiRGO-1vgQ,"Virginia, USA",spotify:track:7fTCYrDF6wLi0nikF9zJnW, contributorsym banger lyrics verse gudda gudda ok i m leanin to the left flag in my right pocket star trek fly unidentified flying objects extraterrestrial i m all about my decimals retarded in the booth they say i got a special flow sicker than your average you rappers is ass backwards gudda spit crack and you niggas is crack addicts it s simple mathematics you cut the check and i rake in the green like i m rakin the grass in pretty bitches damn near faint when they passin call my whip martin but the first name aston potatohead niggas get mashed when i m spazzin think you fuckin with me put your cash in nah i doubt it i was young and reckless when p say he was about it you niggas is ducks howards cowards kill the competition and shower niggas with flowers this rap shit is ours gudda bitch verse lil wayne uh uptown back in it hollygrove black menace black clothes black tennis black semi i ve never sat in the hemi that will offend me try maybach or maybach bitch i got stacks yeah paychecks on paychecks and i still want payback i still don t play that i kill on asap and we don t do shit but get money all day put some shoes on my bullets now they runnin your way ym young mula young money all day where the drugs so sweet like honey on yay which one of y all say you want drama i m honored i blitz yo ass like a mothafuckin lineman stack of paychecks with a whole bunch of commas still wear red like an old er fuck shittin on ya dump the whole toilet on ya weezy f baby bitch i m hotter than uganda uggh verse jae millz let let go mo momma ain t make me to make homies she made me to make history so doin that my extra curicular activity bulldozer boy and my target is the industry two things in the world i love good head and victory you ain t doin it big i m grown stop kiddin me your whip ain t up to date and your hoes look like mr t this is misery no kathy bates come at me sideways my money ll slap you straight yeah i m a big joker so you know i ll smash your ace leave the club with ya girl send her home with a ashy face love is a gamble but it s my casino and tonight you re the loser i hope she got aveno i hope the game got life insurance cause i mma kill it and all you whack ass rap niggas dyin with it i m so harlem eatin but still starvin po pockets fat as fuck like all they do is eat margarine millz see lil wayne liveget tickets as low as you might also like verse tyga say put the flow say put the flow in the pot crank up the notch burn the song from a stove top this finger lickin hot his pick flip cause the nigga flopped my shit hit like the pitch was soft niggas cottonballed she dropped drawers cause she poppin off her pussy crossed guard but i don t stop at all i smash in the car like fuck the fuckin law her baby daddy gone who wanna meet the don that rocky shit up on the arm arm shittin on em like hay in the barn hey wait they say money talks and man you don t speak at all you shop at mini malls my style two thumbs up like using analogs ha ha i wreck shit for the recognition bitch jesus as my witness saan vision eyeball you niggas flame flicker i melt pictures tyga skin ain t drippin embed,"['flow', 'joker', 'loser', 'pussy', 'drop', 'day', 'misery', 'check', 'baby', 'ace', 'whip', 'flip', 'shoe', 'send', 'speak', 'uptown', 'reckless', 'good', 'decimal', 'world', 'damn', 'guard', 'flying', 'retard', 'fly', 'pretty', 'grow', 'hot', 'rocky', 'style', 'offend', 'stove', 'cross', 'doubt', 'notch', 'girl', 'sweet', 'industry', 'leave', 'life', 'semi', 'flag', 'addict', 'mash', 'honor', 'comma', 'thumb', 'bulldozer', 'law', 'extraterrestrial', 'sideways', 'talk', 'flame', 'rapper', 'casino', 'flop', 'pick', 'activity', 'fat', 'mo', 'wait', 'dump', 'kill', 'car', 'man', 'face', 'hay', 'meet', 'eyeball', 'cash', 'tennis', 'stack', 'song', 'martin', 'hit', 'crack', 'ashy', 'bitch', 'vision', 'sit', 'poppin', 'rap', 'black', 'target', 'drawer', 'money', 'lineman', 'smash', 'ya', 'play', 'tonight', 'soft', 'backwards', 'mathematic', 'victory', 'toilet', 'gamble', 'ym', 'duck', 'red', 'booth', 'blitz', 'drama', 'coward', 'object', 'date', 'ass', 'eat', 'big', 'whack', 'burn', 'hoe', 'competition', 'wreck', 'hey', 'daddy', 'er', 'average', 'po', 'shower', 'yo', 'home', 'cut', 'picture', 'bunch', 'insurance', 'grass', 'hope', 'club', 'witness', 'ticket', 'low', 'rake', 'bullet', 'simple', 'crank', 'mall', 'unidentified', 'clothe', 'straight', 'bate', 'head', 'drug', 'faint', 'flicker', 'sicker', 'melt', 'star', 'margarine', 'trek', 'thing', 'pitch', 'young', 'love', 'history', 'barn', 'skin', 'special', 'finger', 'arm', 'banger', 'recognition', 'wear', 'flower', 'menace', 'extra', 'game', 'stop', 'ha', 'boy', 'shop', 'honey', 'slap', 'pocket', 'left', 'pot', 'green', 'spit']"
terminaleczema,2022-01-29T09:48:49+00:00,https://t.co/13fZdl2GJt,1617,1074,0,0,0,e4a0d228eb6be76b,"Philadelphia, PA",Philadelphia,city,United States,US,https://open.spotify.com/track/3vtMKnsC5A2Sk8ylRxyU10?si=9SdEO4sQRGWnsvRk63baHQ,Raleigh NC,spotify:track:3vtMKnsC5A2Sk8ylRxyU10, contributorsreturn from the ice lyricsnow it seems you re not so strong and every passing hour takes so long little things that used to mean more now they lie around you on the floor now you don t get everything so you take a little bit more still not enough to break your fall and you ve lost your soul embrace now you ve lost your soul embrace want to believe but too young to know don t you see oh little things that used to mean more now they lie around now they lie around you on the floor but you don t get everything no you don t get ev rything want to believe but too young to know don t you see ohyou might also likeembed,"['floor', 'bit', 'thing', 'young', 'embrace', 'strong', 'long', 'pass', 'soul', 'fall', 'lie', 'break', 'ice', 'hour', 'lose']"
tezandthecity,2022-01-28T07:46:58+00:00,lackluster https://t.co/OPPdSW5loQ,817,812,0,0,0,1d9a5370a355ab0c,"Chicago, IL",Chicago,city,United States,US,https://open.spotify.com/track/3la7i4yJUIqcXPoRoo3w8d?si=9w8QE1OBQwudrIcwmvuH5A,martezrhyine830@gmail.com,spotify:track:3la7i4yJUIqcXPoRoo3w8d, contributorstranslationsportugu sdfmu lyrics verse like a glimpse from the past you conceal the dark in the frame you re the poster up on the wall in my dreams you the prince and i m at the ball fairytales i m not used to them at all pre chorus you got me questionin what have you done to me used to be out of reach feel like you re testin me you re the necessity full court press on me chorus don t fuck me up don t let me down you know i wanna be around you tug n warrin with my heart didn t think it d ev r be so hard crazy i m lettin down my guard don t fuck me up don t l t me down cause if it s love i wanna drown i need to hear it from your mouth can t wait no longer tell me now don t fuck me up don t let me down verse such a risk but i m willin to take a chance what you think with my heart sittin in your hand gotta learn how to let someone in to hold it take time gotta trust who i let control pre chorus you got me questionin what have you done to me used to be out of reach feel like you re testin me you re the necessity full court press on me oh chorus don t fuck me up don t let me down you know i wanna be around you tug n warrin with my heart didn t think it d ever be so hard crazy i m lettin down my guard don t fuck me up don t let me down cause if it s love i wanna drown i need to hear it from your mouth can t wait no longer tell me now don t fuck me up don t let me down you might also like bridge if you really care for me just make sure you re there for me feel i m fallin in too deep that s okay just rescue me let me know what you want from me open up let me in and see boy yeah i know where i wanna be wanna be just wanna know what your lovin means oh chorus don t fuck me up don t let me down yeah you know i wanna be around you tug n warrin with my heart with my heart didn t think it d ever be so hard it d be so hard crazy i m lettin down my guard oh yeah don t fuck me up don t let me down don t fuck me up don t let me down cause if it s love i wanna drown i wanna drown ooh i need to hear it from your mouth can t wait no longer tell me now don t fuck me up don t let me down outro don t let me down don t let me down let me down down hey yeah hey don t fuck me up up up don t let me down down down don t fuck me up don t let me down embed,"['dark', 'hold', 'trust', 'rescue', 'feel', 'learn', 'wait', 'frame', 'tug', 'hard', 'heart', 'court', 'love', 'hand', 'conceal', 'wall', 'guard', 'past', 'press', 'mouth', 'long', 'prince', 'hear', 'open', 'hey', 'poster', 'drown', 'bridge', 'reach', 'glimpse', 'boy', 'time', 'necessity', 'crazy', 'dream', 'deep', 'warrin', 'ball', 'control', 'chance', 'risk', 'care']"
tfophotos,2022-01-28T11:59:24+00:00,"Benny the Butcher and JCole 🤯🥵

https://t.co/AjSeJxBKJy",1475,1293,0,0,0,c3f37afa9efcf94b,"Austin, TX",Austin,city,United States,US,https://open.spotify.com/track/6AshXllQhobwSXsdpgp41w?si=KcMzYfhqQsOQerWyjBLd6w,"Austin, TX",spotify:track:6AshXllQhobwSXsdpgp41w, contributorstranslationsespa ol portugu sjohnny p s caddy lyrics intro benny the butcher yeah you know tana talk nigga this shit mean a lot to me nah mean know this shit don t feel as good as it look big griselda i ma keep it real with you black sopranos family i m straight though i m good this street shit made me what i am today niggas know i went so hard for this shit i deserve this shit nigga argh butcher comin nigga verse benny the butcher this ain t my story bout rags to riches more bout how i mastered physics uh huh in the game i used to train like rocky catchin chickens yeah i was nice but they was right when they told me that rap a business i had ten bands in my stash when i passed over half a million come easy no good don t be surprised i outlast these niggas it s like they put out a smash then th y gone in a flash admit it and then they mak tracks and diss us like that s gon add up the digits fuck you doin they showin fake racks in pictures like that s gon attract the bitches that was really me nigga i ain t have to act in conflicted nah only difference is i m livin and i would ve whacked one of em niggas who knew that after drug dealin i d still be casual spending mil plus annual income so here s my manual and then some and this eastside shit still in me my ability to turn words to imagery prolly the reason they gon remember me let s talk figure me walk this tightrope with a feline s agility the streets did so much shit to me i can never live civilly i can never leave the scene without checkin my mirrors visually mm hmm come with that energy cause some shit gon always stick with me they wanna know what i brought to griselda i say validity they askin what work y all niggas put in i m like what didn t we problems that i correct through the obstacles i progress illogical for them to feel they responsible for our success besides con and west tell me who else i gotta respect who else cause i m kinda perplexed it s bout time that i got my respect it s the butcher nigga ah let s go interlude j cole bout time that i got my respect it s the butcher nigga yeah cole fuckin world griselda shit you know what i mean griselda you know what it is nigga when i show up i m on ten nigga not nine verse j cole on the night i was born the rain was pourin god was cryin lightnin struck power outage sparks was flyin the real one s here the young boy that walk with lions around the outlines of chalk where the corpses lyin of course i m tryin to revive a sport that s dyin but the guns and the drug bars that y all rely on got these nerds thinkin that you niggas hard as i am but that just mean i ain t as comfortable as y all with lyin stretchin the truth know i never stress in the booth they feel the pressure me i feel like i just left the masseuse effortless how i m skatin on these records is proof i put your favorite rapper neck in a noose never lettin them loose cole world the heat ll blast through your speaker he the last of mohicans no weaklings last in my sneakers nigga want me on a song he gon see the wrath of the reaper i m prolly gon go to hell if jesus ask for a feature i m higher than niggas and don t need a bag full of reefer some see the glass as empty i see a glass full of ether collectin his bread en masse like he a catholic preacher just to count a nigga cash you might need a calculus teacher eureka einstein on the brink of the theory of relativity really no mc equal feel me cole pen be lethal crib like an old mtv show uh on god the best rapper alive headshot now go and ask the best rappers that died they ll tell you he never lied nigga you might also like outro j cole yeah tana talk embed,"['difference', 'turn', 'effortless', 'spend', 'mil', 'agility', 'physics', 'hard', 'track', 'feline', 'masse', 'west', 'good', 'world', 'outage', 'bring', 'rocky', 'responsible', 'rack', 'relativity', 'die', 'mirror', 'huh', 'obstacle', 'corpse', 'rag', 'rich', 'leave', 'bag', 'god', 'lie', 'heat', 'validity', 'talk', 'revive', 'digit', 'casual', 'success', 'rapper', 'problem', 'stash', 'manual', 'walk', 'blast', 'deserve', 'stress', 'benny', 'word', 'easy', 'rain', 'rely', 'count', 'act', 'bear', 'truth', 'butcher', 'cash', 'song', 'ma', 'comfortable', 'illogical', 'gun', 'bitch', 'masseuse', 'civilly', 'pressure', 'teacher', 'bout', 'pen', 'black', 'rap', 'high', 'real', 'smash', 'en', 'crib', 'remember', 'reefer', 'power', 'ability', 'loose', 'sneaker', 'wrath', 'story', 'nice', 'favorite', 'street', 'flash', 'alive', 'booth', 'feel', 'diss', 'today', 'master', 'figure', 'ah', 'imagery', 'weakling', 'hell', 'family', 'big', 'attract', 'whack', 'respect', 'annual', 'correct', 'outlast', 'stick', 'glass', 'pass', 'cole', 'perplex', 'speaker', 'interlude', 'spark', 'chalk', 'picture', 'admit', 'neck', 'sport', 'calculus', 'strike', 'tana', 'proof', 'feature', 'brink', 'fake', 'con', 'eureka', 'preacher', 'straight', 'night', 'bar', 'equal', 'train', 'drug', 'record', 'work', 'ether', 'income', 'progress', 'lethal', 'young', 'lion', 'caddy', 'lot', 'reason', 'business', 'scene', 'add', 'game', 'boy', 'time', 'outline', 'million', 'catholic', 'energy', 'live', 'chicken', 'band', 'bread', 'visually', 'reaper', 'gon', 'theory', 'tightrope']"
tfronky,2022-01-27T15:42:22+00:00,"@heybobnanna One of my all-time favorite songs period.
https://t.co/UHplhWBlDb",532,276,1,0,0,5c62ffb0f0f3479d,"Phoenix, AZ",Phoenix,city,United States,US,https://open.spotify.com/track/5lRzWDEe7UuedU2QPsFg0K?si=I7FrIUgUSnG5gMgWqsd8AQ&utm_source=copy-link,"Phoenix, AZ",spotify:track:5lRzWDEe7UuedU2QPsFg0K, contributorsthe funeral lyrics verse i m coming up only to hold you under i m coming up only to show you re wrong and to know you is hard we wonder to know you all wrong we won pre chorus ooh ooh verse really too late to call so we wait for morning to wake you is all we got and to know me as hardly golden is to know me all wrong they warn chorus at every occasion i ll be ready for the funeral at every occasion once more it s called the funeral at every occasion oh i m ready for the funeral at every occasion oh one billion day funeral bridge i m coming up only to show you down for and coming up only to show you re wrong to the outside the dead leaves lay on the lawn for they don t have trees to hang upon pre chorus ooh ooh chorus at every occasion i ll be ready for the funeral at every occasion once more it s called the funeral at every occasion oh i m ready for the funeral at every occasion oh one billion day funeral bridge i m coming up only to show you down for and coming up only to show you re wrong to the outside the dead leaves lay on the lawn for they don t have trees to hang upon see band of horses liveget tickets as low as you might also like outro ooh ooh embed,"['hold', 'day', 'win', 'late', 'wait', 'ready', 'hard', 'horse', 'wrong', 'billion', 'dead', 'wake', 'bridge', 'morning', 'lawn', 'funeral', 'leave', 'warn', 'lie', 'golden', 'tree', 'ticket', 'low', 'occasion', 'band']"
thaOGKMAN,2022-01-29T05:14:49+00:00,"It’s New Music Friday &amp; what better way to celebrate it than with my newest instrumental? Now up on all major digital media streaming outlets! 🤟

 https://t.co/MI5AoDYoyh",206,287,0,0,0,7f7d58e5229c6b6c,"Tennessee, USA",Tennessee,admin,United States,US,https://open.spotify.com/track/04k9dyx8Slz6IvZniFEqwS?si=Lk3XwzFyTYeQPycTw4n_ug,Intersteller,spotify:track:04k9dyx8Slz6IvZniFEqwS,,[]
thechrisg23,2022-01-29T17:17:59+00:00,https://t.co/EtvpcujWSE,740,77,0,0,0,f77b0bf942a40070,"Denton, TX",Denton,city,United States,US,https://open.spotify.com/track/2YWtcWi3a83pdEg3Gif4Pd?si=OpZYDgbCRginvz3B8LyFIw,Bedford Falls,spotify:track:2YWtcWi3a83pdEg3Gif4Pd, contributorstranslationsespa ol portugu spolskiitalianofran aisi think he knows lyrics verse i think he knows his footprints on the sidewalk lead to where i can t stop go there every night i think he knows his hands around a cold glass make me wanna know that body like it s mine pre chorus he got that boyish look that i like in a man i am an architect i m drawing up the plans it s like i m nobody understands no one understands chorus he got my heartbeat skipping down th avenue got that ah i mean wanna see what s under that attitude like i want you bless my soul and i ain t gotta tell him i think he knows i think he knows verse i think he knows when we get all alone i ll make myself at home and he ll want me to stay i think he knows he d better lock it down or i won t stick around cause good ones never wait ha pre chorus he got that boyish look that i like in a man i am an architect i m drawing up the plans he s so obsessed with me and boy i understand boy i understand chorus he got my heartbeat heartbeat skipping down th avenue got that ah i mean i mean wanna see what s under that attitude like i want you bless my soul and i ain t gotta tell him i think he knows i think he knows see taylor swift liveget tickets as low as you might also like post chorus i want you bless my i want you bless my i want you bless my i want you bless my soul bridge lyrical smile indigo eyes hand on my thigh we could follow the sparks i ll drive lyrical smile indigo eyes hand on my thigh we could follow the sparks i ll drive so where we gonna go i whisper in the dark where we gonna go i think he knows chorus he got my heartbeat heartbeat skipping down th avenue baby got that ah i mean i mean wanna see what s under that attitude like yeah i want you bless my soul and i ain t gotta tell him i think he knows i think he knows post chorus i want you bless my i want you bless my i want you bless my oh baby i want you bless my soul he got my heartbeat i want you bless my skipping down th avenue baby i want you bless my i want you bless my soul and i ain t gotta tell him i think he knows embed,"['dark', 'lock', 'attitude', 'win', 'wait', 'cold', 'baby', 'man', 'ah', 'follow', 'eye', 'swift', 'hand', 'good', 'smile', 'architect', 'stay', 'thigh', 'sidewalk', 'avenue', 'bless', 'stick', 'glass', 'draw', 'soul', 'bridge', 'lyrical', 'whisper', 'footprint', 'plan', 'stop', 'understand', 'home', 'ha', 'boyish', 'boy', 'heartbeat', 'spark', 'body', 'ticket', 'skipping', 'low', 'drive', 'indigo', 'lead', 'post', 'skip', 'night']"
thecrownjules29,2022-01-28T14:54:39+00:00,She poppin she rollin https://t.co/OspUzpTgOE,829,151,0,0,0,30344aecffe6a491,"Fremont, CA",Fremont,city,United States,US,https://open.spotify.com/track/1lih9AUGlOI2qbAkptdBsr?si=Php-MHW8REienVcoZpJKig&context=spotify%3Aplaylist%3A5KK5d1EoJBofqafgkUZVzA,"San Jose, CA",spotify:track:1lih9AUGlOI2qbAkptdBsr, contributorsi m n luv wit a stripper feat mike jones lyrics intro t pain goddamn little mama you know you thick as hell know what i m sayin matter fact after the club you know what i m talkin bout me and my niggas gon be together you know what i m sayin i ain t worryin bout them really though i m just lookin at you oh shit you know you got them big ass hips god damn verse t pain got the body of a goddess got eyes butter pecan brown i see you girl droppin low she comin down from the ceiling to the flo yeah she know what she doin yea yea yea she doin that right thang yea yea yea yeah need to get her over to my crib and do that night thang cause i m in love with a stripper she poppin she rollin she rollin she climbin that pole and i m n luv wit a stripper she trippin she playin she playin i m not goin nowhere girl i m stayin i m in love with a stripper she poppin she rollin she rollin she climbin that pole and i m n luv wit a stripper she trippin she playin she playin i m not goin nowhere girl i m stayin mike jones i m in love with a stripper verse mike jones she s every man s dream she s god s gift to earth women they love em too that s what you call a woman s worth see i love all the strippers because they show me love they know i never pay it s free whenever i hit the club but i can t even lie the girls are here so fly she slidin up and down that pole got me mesmerized mike jones don t ever trick but goddamn she thick i can t lie i must admit hook t pain i m in love with a stripper she poppin she rollin she rollin she climbin that pole and i m in love with a stripper she trippin she playin she playin i m not goin nowhere girl i m stayin i m in love with a stripper she poppin she rollin she rollin she climbin that pole and i m in love with a stripper she trippin she playin she playin i m not goin nowhere girl i m stayin i m in love with a stripper see t pain liveget tickets as low as you might also like verse t pain out of all the girls she be the hottest likin the way she break it down i see you girl spinnin wide and she lookin at me right in my eyes yeah she got my attention yea yea yea did i forget to mention yea yea yea yeah i need to get her over to my crib and do that night thang cause i m in love with a stripper hook t pain she poppin she rollin she rollin she climbin that pole and i m in love with a stripper she trippin she playin she playin i m not goin nowhere girl i m stayin i m in love with a stripper she poppin she rollin she rollin she climbin that pole and i m in love with a stripper she trippin she playin she playin i m not goin nowhere girl i m stayin i m in love with a stripper verse t pain she can pop it she can lock it teddy pend her ass down is bout to see this sexy girl in my bed she don t know what she is doin to my head yeah she turnin tricks on me yea yea yea she don t even know me yea yea yea yeah i d have got her over to my crib to do that night thing cause i m in love with a stripper hook t pain she poppin she rollin she rollin she climbin that pole and i m in love with a stripper she trippin she playin she playin i m not goin nowhere girl i m stayin i m in love with a stripper she poppin she rollin she rollin she climbin that pole and i m in love with a stripper she trippin she playin she playin i m not goin nowhere girl i m stayin i m in love with a stripper she poppin she rollin she rollin she climbin that pole and i m in love with a stripper she trippin she playin she playin i m not goin nowhere girl i m stayin i m in love with a stripper she poppin she rollin she rollin she climbin that pole and i m in love with a stripper she trippin she playin she playin i m not goin nowhere girl i m stayin i m in love with a stripperembed,"['gift', 'brown', 'mention', 'damn', 'fly', 'stripper', 'pop', 'hot', 'worth', 'girl', 'thick', 'god', 'lie', 'forget', 'feat', 'pole', 'man', 'eye', 'bed', 'woman', 'hit', 'wide', 'poppin', 'bout', 'body', 'crib', 'attention', 'pain', 'mike', 'likin', 'butter', 'ass', 'free', 'earth', 'hell', 'yea', 'big', 'fact', 'admit', 'hook', 'club', 'ticket', 'matter', 'trick', 'low', 'pecan', 'night', 'lock', 'head', 'sexy', 'thing', 'love', 'goddess', 'wit', 'ceiling', 'hip', 'dream', 'pay', 'pend', 'break', 'gon']"
thejulesramirez,2022-01-29T03:38:08+00:00,literally one of their best songs https://t.co/tfFLZGUcXC,1793,2437,0,0,0,00a4bbcc0dcd7572,"College Station, TX",College Station,city,United States,US,https://open.spotify.com/track/4RC5YmcpCbRsX3AtRzoQeh?si=G3kOJ15vR9umVQSj85wm-w,214,spotify:track:4RC5YmcpCbRsX3AtRzoQeh, contributorsover again lyrics verse liam niall both said i d never leave her cause her hands fit like my t shirt tongue tied over three words cursed running over thoughts that make my feet hurt bodies intertwined with her lips now she s feeling so low since she went solo hole in the middle of my heart like a polo and it s no joke to me so can we do it all over again chorus all if you re pretending from the start like this with a tight grip then my kiss can mend your broken heart i might miss everything you said to me and i could lend you broken parts that might fit like this and i will give you all my heart so we can start it all over again verse harry louis can we take the same road two days in the same clothes and i know just what she ll say if i can make all this pain go can we stop this for a minute you know i can tell that your heart isn t in it or with it and tell me with your mind body and spirit i can make your tears fall down like the showers that are british whether we re together or apart we can both remove the masks and admit we regret it from the start chorus all if you re pretending from the start like this with a tight grip then my kiss can mend your broken heart i might miss everything you said to me and i could lend you broken parts that might fit like this and i will give you all my heart so we can start it all over again bridge zayn you ll never know how to make it on your own and you ll never show weakness for letting go i guess it s still hard if the seed s sown but do you really want to be alone you might also like breakdown liam if you re pretending from the start like this with a tight grip then my kiss can mend your broken heart i might miss everything you said to me chorus all zayn harry and i could lend you broken parts that might fit like this and i will give you all my heart all my heart so we can start it all o if you re pretending from the start the start like this with a tight grip yeah then my kiss can mend your broken heart can mend your broken heart yeah i might miss everything you said to me and i could lend you broken parts that might fit like this and i will give you all my heart so we can start it all over again embed,"['pain', 'hole', 'regret', 'day', 'miss', 'feel', 'intertwine', 'tight', 'hard', 'mind', 'tie', 'word', 'heart', 'tongue', 'hand', 'seed', 'hurt', 'solo', 'road', 'curse', 'breakdown', 'lip', 'bridge', 'polo', 'shower', 'start', 'guess', 'tear', 'fall', 'leave', 'stop', 'admit', 'fit', 'foot', 'sown', 'pretend', 'run', 'body', 'joke', 'spirit', 'thought', 'low', 'middle', 'lend', 'kiss', 'mask', 'mend', 'broken', 'break', 'minute', 'shirt', 'grip', 'harry', 'clothe', 'weakness', 'remove']"
themodesttman,2022-01-26T01:02:02+00:00,https://t.co/hgkrCZUP77,2251,2726,1,1,0,00a4bbcc0dcd7572,"College Station, TX",College Station,city,United States,US,https://open.spotify.com/track/5ok41XptV2v9yhm92Cp0RK?si=7QKC2JKrTHWb1PrCCapr6g,HTX 22,spotify:track:5ok41XptV2v9yhm92Cp0RK, contributorsfeels like sand lyricsi feel a bit of pleasure now scratching through my skin is torn now pull the knife out crawl in to me it feels like sand it feels like sand i fall when it gets dark out scratching through my skin is torn now pull the knife out of me crawl in again to me pull the knife out crawl into me it feels like sand you feel like sandyou might also likeembed,"['dark', 'pull', 'skin', 'scratch', 'pleasure', 'crawl', 'feel', 'sand', 'tear', 'bit', 'knife', 'fall']"
theylorswift13,2022-01-28T01:55:42+00:00,"Yoooooo i forgot how HARD this song goes! 🔥🔥🔥🔥

 https://t.co/EbJOcPqcFo",1954,4202,0,0,0,7dc5c6d3bfb10ccc,"Wisconsin, USA",Wisconsin,admin,United States,US,https://open.spotify.com/track/0Jc8qF1mUPo1A96HE9QxZz?si=z15ysLzUSIKCrhne0TbhNA,"Madison, WI",spotify:track:0Jc8qF1mUPo1A96HE9QxZz, contributorspop lyrics intro justin dirty pop yo bt verse justin with jc sick and tired of hearin all these people talk about what s the deal with this pop life and when is it gonna fade out the thing you got to realize what we re doin is not a trend we got the gift of melody we gonna bring it til the end c mon now pre chorus jc all it doesn t matter bout the car i drive or what i wear around my neck all that matters is that you recognize that it s just about respect it doesn t matter bout the clothes i wear and where i go and why all that matters is that you get hyped and we ll do it to you every time come on now chorus all jc do you ever wonder why this music gets you high it takes you on a ride feel it when your body starts to rock when your body starts to rock baby you can t stop you can t stop and the music s all you got c mon now wade robson this must be pop interlude justin dirty pop b baby baby you can t stop i know you like this dirty pop wade robson this must be you might also like verse jc with all now now now now n n n n now why you wanna try to classify the type of thing that we do cause we re just fine doin what we like can we say the same for you tired of feelin all around me animosity just worry about yours cause i mma get mine now people can t you see pre chorus justin all it doesn t matter bout the car i drive or the ice around my neck all that matters is that you recognize that it s just about respect oh it doesn t matter bout the clothes i wear and where i go and why all that matters is that you get hyped and we ll do it to you every time c mon chorus all jc justin do you ever wonder why why this music gets you high gets you high it takes you on a ride feel it when your feel it when your body starts to rock when you re body starts to rock baby you can t stop you can t stop and the music s all you got baby c mon wade robson this must be interlude justin ooh man i m tired of singing break justin all dirty dirty dirty pop dirty pop do you ever wonder wonder wonder won bt chorus all jc justin oh do you ever wonder why ever wonder why this music gets you high gets you high it takes you on a ride feel it when your feel it when your body starts to rock when your body starts to rock baby you can t stop baby don t stop and the music s all you got c mon now wade robson this must be do you ever wonder why do you ever wonder this music gets you high how it gets you so high baby it takes you on a ride feel it when your feel it when your body starts to rock when your body starts to rock baby you can t stop and the music s all you got wade robson this must be oh oh oh do you ever wonder why ever wonder why this music gets you high music gets you high it takes you on a ride feel it when your when your body starts to rock when your body starts to rock baby you can t stop you can t stop and the music s all you got baby c mon wade robson this must be pop outro all p p p p p o o o o o o o p p p pop justin beatboxing embed,"['gift', 'win', 'feel', 'tired', 'baby', 'man', 'car', 'thing', 'worry', 'bring', 'mon', 'fade', 'respect', 'wear', 'pop', 'ride', 'animosity', 'realize', 'recognize', 'yo', 'melody', 'start', 'end', 'interlude', 'fine', 'singe', 'stop', 'dirty', 'neck', 'time', 'deal', 'bout', 'music', 'high', 'wade', 'trend', 'body', 'rock', 'people', 'matter', 'type', 'drive', 'talk', 'break', 'til', 'clothe', 'life', 'ice', 'sick']"
